id,first_name,last_name,image,gender,race,party,is_incumbent,is_running,is_appointed,won_primary,election,first_year_elected,last_year_elected,percent_vote,notes
5427,Matthew,Franzese,,M,C,19,Yes,Not Sure,No,,MN - Traverse - 2018,,2014,,
4547,Craig,Fraser,,M,C,10,Yes,Yes,No,U,GA - Dublin - 2016,,2012,,
6605,R. Paul,Frasier,,M,C,26,Yes,Yes,No,,OR - Coos - 2016,2008,2012,,Oregon nonpartisan DA elections are final in the May primary
5216,Brian,Frazier,,M,C,19,Yes,Not Sure,No,,LA - 37th District - 2020,,2014,,
5407,Reese,Frederickson,,M,C,19,Yes,Not Sure,No,,MN - Pine - 2018,,2014,,
6666,David,Freed,,M,C,26,Yes,Not Sure,No,,PA - Cumberland - 2019,,2015,,
5312,Joshua,Freed,,M,C,26,Yes,Yes,No,U,MI - Luce - 2016,2013,2012,,
7633,Steven,Freeman,,M,Not Sure,10,No,Yes,No,U,MI - Eaton - 2016,,,,
7440,Jeffrey,Freeman,,M,Not Sure,10,No,Yes,No,U,WV - Marion - 2016,,,,
6359,Nancy Lorrin,Freeman,,F,C,10,Yes,Not Sure,No,,NC - District 10 - 2018,,2014,,
5376,Michael,Freeman,,M,C,19,Yes,Not Sure,No,,MN - Hennepin - 2018,,2014,,
6439,Frederick,Fremgen,,M,C,19,Yes,Not Sure,No,,ND - Stutsman - 2018,,2014,,
4694,Stephen,Friedel,,M,C,10,No,Yes,No,U,IL - Fayette - 2016,,,,
6300,Lawrence,Friedman,,M,C,26,Yes,Not Sure,No,,NY - Genesee - 2017,,2013,,
5248,Richard,Fritz,,M,C,26,Yes,Not Sure,No,,MD - St. Mary's - 2018,,2014,,
6461,Ed,Frizzell,,M,Not Sure,10,No,Yes,No,U,OH - Clark - 2016,,,,
7545,Sean,Froelich,,M,C,10,Yes,Yes,No,U,WI - Pierce - 2016,,2012,,
6775,Dana,Frohling,,F,C,26,No,Yes,No,U,SD - Marshall - 2016,,,,
7715,Mark,Fruehauf,,M,C,10,No,Yes,No,Yes,WI - Douglas - 2016,,,,
6452,Daniel,Fry,,M,C,26,Yes,Yes,Yes,U,OH - Belmont - 2016,,,,
7052,John Stuart,Fryer,,M,C,26,Yes,Yes,No,U,TX - Lavaca - 2016,,2012,,
6342,George,Fufidio,,M,C,10,No,Yes,No,,NY - Westchester - 2016,,,,http://www.nytimes.com/2016/03/21/nyregion/four-candidates-seek-westchester-county-district-attorney-post.html
7036,Nathan,Fugate,,M,Not Sure,10,No,Yes,No,U,TX - Kleberg and Kenedy - 2016,,,,
7548,Mark,Fuhr,,M,C,10,Yes,Yes,No,,WI - Price - 2016,,2012,,
5619,Bill,Fulbright,,M,C,26,Yes,Not Sure,No,,MT - Ravalli - 2018,,2014,,
7634,Philip Albert,Fulks,,M,Not Sure,10,No,Yes,No,U,MI - Lapeer - 2016,,,,
6819,Glenn,Funk,,M,C,10,Yes,Not Sure,No,,TN - District 20 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
4425,Jordan,Funk,,M,C,19,Yes,Not Sure,No,,CA - Modoc - 2018,2013,2014,,
6773,Anita,Fuoss,,F,C,19,Yes,No,No,,SD - Lyman - 2016,,2012,,
6768,Anita,Fuoss,,F,C,26,Yes,Yes,No,U,SD - Jones - 2016,,2012,,
7485,D. Luke,Furbee,,M,C,26,Yes,Yes,No,U,WV - Tyler - 2016,,2012,,
6918,Philip,Furlow,,M,C,26,No,Yes,No,Yes,TX - 106th Judicial District - 2016,,,,
4497,Will,Furse,,M,C,26,Yes,Yes,No,U,CO - 22nd District - 2016,2012,2012,,
5547,Mike,Fusselman,,M,C,26,Yes,Not Sure,No,,MO - Randolph - 2018,,2014,,
4879,Christopher,Gaal,,M,C,10,Yes,Not Sure,No,,IN - Monroe - 2018,,2014,,
7437,Jim,Gabehart,,M,C,10,Yes,Yes,No,U,WV - Lincoln - 2016,,2012,,
6308,William,Gabor,,M,C,26,Yes,Not Sure,No,,NY - Madison - 2016,,2012,,
5483,Joe,Gagnon,,M,C,10,Yes,Not Sure,No,,MO - Clinton - 2018,,2014,,
6521,Paul,Gains,,M,C,10,Yes,Yes,No,U,OH - Mahoning - 2016,,2012,,
5478,Ty,Gaither,,M,C,26,Yes,Not Sure,No,,MO - Cedar - 2018,,2014,,
5054,Robert,"Gale, Jr.",,M,C,10,Yes,Yes,No,U,KS - Hamilton - 2016,,,,
5603,Leo,Gallagher,,M,C,10,Yes,Not Sure,No,,MT - Lewis & Clark - 2018,,2014,,
5770,Donald,Gallegos,,M,H,10,Yes,Yes,No,Yes,NM - District 8 - 2016,,2012,,http://www.abqjournal.com/472923/abqnewsseeker/taos-da-gallegos-faces-disciplinary-case.html
7413,Pamela,Games-Neely,,F,C,26,Yes,Yes,No,No,WV - Berkeley - 2016,,2012,,
5586,Stephen,Gannon,,M,C,26,Yes,Not Sure,No,,MT - Chouteau - 2018,,2014,,
7101,James,Gardner,,M,Not Sure,26,No,Yes,No,Yes,TX - 105th Judicial District - 2016,,,,
6347,Valerie G.,Gardner,,F,C,26,Yes,Not Sure,No,,NY - Yates - 2017,2014,2013,,
5559,Kimberly,Gardner,,F,AA,10,No,Yes,No,No,MO - St. Louis City - 2016,,,,
5165,John,Gardner,,M,C,10,Yes,Not Sure,No,,KY - 43rd Circuit - 2018,,2012,,
5678,D. Eugene,Garner,,M,C,26,Yes,Not Sure,No,,NE - Hitchcock - 2018,,2014,,
5677,D. Eugene,Garner,,M,C,26,Yes,Not Sure,No,,NE - Hayes - 2018,,2014,,
4495,Stan,Garnett,,M,C,10,Yes,Yes,No,U,CO - 20th District - 2016,2009,2012,,
7220,Scott,Garrett,,M,C,26,Yes,Not Sure,No,,UT - Iron - 2018,,2014,,
7635,Marcus,Garske,,M,C,10,No,Yes,No,No,MI - Bay - 2016,,,,
7305,Marsha Leigh,Garst,,F,C,26,Yes,Not Sure,No,,VA - Harrisonburg City - Rockingham County - 2019,,2015,,
7049,Henry,Garza,,M,H,26,Yes,Not Sure,No,,TX - Lampasas - 2016,,2012,,
6850,Henry,Garza,,M,H,26,Yes,Yes,No,Yes,TX - 27th Judicial District - 2016,,2012,,
4438,George,Gascon,,M,H,19,Yes,Not Sure,No,,CA - San Francisco - 2019,2011,2015,,
7559,Timothy,Gaskell,,M,C,26,Yes,Yes,No,U,WI - Vernon - 2016,,2012,,
6769,Gregg,Gass,,M,C,19,Yes,Yes,No,U,SD - Kingsbury - 2016,,2012,,
4610,Kent,Gauchay,,M,C,26,Yes,No,Yes,,ID - Clark - 2016,2012,2012,,This is an elected position but no one has filed to run. http://webcache.googleusercontent.com/search?q=cache:bL69sfmegqoJ:www.postregister.com/articles/news-daily-email-todays-headlines/2016/03/14/county-filing-deadline-ends+&cd=5&hl=en&ct=clnk&gl=us
7400,Randall,Gaylord,,M,C,10,Yes,Not Sure,No,,WA - San Juan - 2018,,2014,,
5035,Michael,"Gayoso, Jr.",,M,H,26,Yes,Yes,No,U,KS - Crawford - 2016,2008,2012,,
4889,Brian ,Gensel,,M,C,26,Yes,Not Sure,No,,IN - Porter - 2018,,2014,,
5132,Terry,Geoghegan,,M,C,10,Yes,Not Sure,No,,KY - 10th Circuit - 2018,,2012,,
7543,Adam,Gerol,,M,C,26,Yes,Yes,No,U,WI - Ozaukee - 2016,,2012,,
7590,Loretta Howleson,Gerrard,,F,C,26,Yes,Not Sure,No,,WY - Uinta - 2018,,,,
6744,Teddi,Gertsma,,F,C,10,Yes,Yes,No,U,SD - Clay - 2016,,2012,,
5303,Jeffrey,Getting,,M,C,10,Yes,Yes,No,Yes,MI - Kalamazoo - 2016,2012,2012,,
4755,Tom,Gibbons,,M,C,10,Yes,Yes,No,U,IL - Madison - 2016,2010,2012,,
4377,David,Gibbons,,M,C,19,Yes,Not Sure,No,,AR - 5th District - 2018,1997,2014,,"May is final election for prosecutors in AR, not November"
7504,Steven,Gibbs,,M,C,26,Yes,Yes,No,U,WI - Chippewa - 2016,,2012,,
5489,Annie,Gibson,,F,C,10,Yes,Not Sure,No,,MO - Daviess - 2018,2007,2014,,
4338,Steven,Giddens,,M,C,10,Yes,Yes,No,U,AL - 29th Circuit - 2016,1998,2010,,
7481,David,Gilbert,,M,Not Sure,26,No,Yes,No,No,WV - Summers - 2016,,,,
5277,David,Gilbert,,M,C,26,Yes,Yes,No,U,MI - Calhoun - 2016,2013,2012,,
5361,David,Gilbertson,,M,C,19,Yes,Not Sure,No,,MN - Chippewa - 2018,,2014,,
7725,Jenna,Gill,,F,C,26,No,Yes,No,U,WI - Lafayette - 2016,,,,
7227,Sim,Gill,,M,A,10,Yes,Not Sure,No,,UT - Salt Lake - 2018,2011,2014,,
5473,Michael,Gilley,,M,C,26,Yes,Not Sure,No,,MO - Camden - 2018,2015,2014,,
6944,Kathryn,Gilliam,,F,C,10,Yes,Not Sure,Not Sure,,TX - Falls - 2016,,,,
5775,Karl R.,Gillson,,M,C,10,Yes,Yes,No,Yes,"NM - District 11, Div 2 - 2016",,2012,,
4951,Rachel,Ginbey,,F,C,26,Yes,Not Sure,No,,IA - Floyd - 2018,,2014,,
7637,Dusty,Ginsbach,,M,C,26,No,Yes,No,,SD - Harding - 2016,,,,
7636,Patrick,Ginsbach,,M,C,10,No,Yes,No,U,SD - Fall River - 2016,,,,
6465,Jason,Given,,M,C,26,Yes,Yes,No,U,OH - Coshocton - 2016,,2012,,
5587,Wyatt,Glade,,M,C,19,Yes,Not Sure,No,,MT - Custer - 2018,,2014,,
6945,Richard,Glaser,,M,C,26,Yes,Yes,No,Yes,TX - Fannin - 2016,,2012,,
4822,James,Glasgow,,M,C,10,Yes,Yes,No,U,IL - Will - 2016,,2012,,
5661,Oliver,Glass,,M,C,26,Yes,Not Sure,No,,NE - Dodge - 2018,,2014,,
4728,Ed,Glazer,,M,C,26,No,Yes,No,Yes,IL - Kankakee - 2016,,,,
5733,Robert,Glennen III,,M,C,26,Yes,Not Sure,No,,NV - Esmeralda - 2018,,2014,,
6455,Michael,Gmoser,,M,C,26,Yes,Yes,No,U,OH - Butler - 2016,,2012,,
7486,David ,Godwin,,M,C,26,Yes,Yes,Yes,U,WV - Upshur - 2016,2014,,,
6846,Bryan,Goertz,,M,C,26,Yes,Not Sure,No,,TX - Bastrop - 2018,,2014,,
4720,Benjamin,Goetten,,M,C,10,Yes,Yes,No,U,IL - Jersey - 2016,,,,
5328,Michael,Goetz,,M,C,26,No,Yes,No,U,MI - Oakland - 2016,,,,http://www.theoaklandpress.com/government-and-politics/20150129/assistant-attorney-general-plans-2016-run-for-oakland-county-prosecutor
7347,Arthur,Goff,,M,C,19,Yes,Not Sure,No,,VA - Rappahannock - 2019,,2015,,
6655,Richard,Goldinger,,M,C,26,Yes,Not Sure,No,,PA - Butler - 2019,,2015,,
4812,Cassandra,Goldman,,F,C,10,Yes,Yes,No,Yes,IL - Wabash - 2016,2009,2012,,
4976,Paul,Goldsmith,,M,C,26,Yes,Not Sure,No,,IA - Lucas - 2018,,2014,,
5143,Ronnie,Goldy,,M,C,10,Yes,Not Sure,No,,KY - 21st Circuit - 2018,,2012,,
7377,Tony,Golik,,M,C,10,Yes,Not Sure,No,,WA - Clark - 2018,,2014,,
5682,Jeffrey,Goltz,,M,C,40,Yes,Not Sure,Yes,,NE - Jefferson - 2018,2014,,,
7102,Mark,Gonzalez,,M,H,10,No,Yes,No,Yes,TX - 105th Judicial District - 2016,,,,
5072,Marc,Goodman,,M,C,26,Yes,Yes,No,U,KS - Lyon - 2016,,,,
7638,Melissa,Goodridge,,F,Not Sure,26,No,Yes,No,No,MI - Presque Isle - 2016,,,,
7794,Heather,Goodwin,,F,C,39,No,Yes,No,U,VA - Nelson - 2016,,2015,,special election for uncompleted term
5121,Jerome,Gorman,,M,C,10,Yes,Yes,No,No,KS - Wyandotte - 2016,2005,2012,,Wyandotte is 29th Judicial District
6515,William,Goslee,,M,C,26,Yes,No,No,,OH - Logan - 2016,,2012,,
7568,Christian,Gossett,,M,C,26,Yes,Yes,No,U,WI - Winnebago - 2016,,2012,,
4650,E. Zachary,Gowin,,M,C,10,Yes,Yes,Yes,Yes,IL - Alexander - 2016,2015,,,
7026,Carlos Omar,Gracia,,M,H,10,Yes,Yes,No,Yes,TX - 79th Judicial District - 2016,2013,2012,,
6293,William V.,Grady,,M,C,26,Yes,Not Sure,No,,NY - Dutchess - 2019,1984,2015,,
4626,Ashley ,Graham,,F,C,26,No,Yes,No,No,ID - Jefferson - 2016,,,,
4400,Chuck,Graham,,M,C,19,Yes,Not Sure,No,,AR - 23rd District - 2018,,2014,,"May is final election for prosecutors in AR, not November"
4334,Jamie,Graham,,M,C,10,No,Yes,No,No,AL - 26th Circuit - 2016,,,,
4340,Bryce,"Graham, Jr.",,M,C,10,Yes,Yes,No,U,AL - 31st Circuit - 2016,,2010,,
4539,Tracy,Graham-Lawson,,F,C,10,Yes,Yes,No,Yes,GA - Clayton - 2016,,2012,,
7724,Mike,Graveley,,M,C,10,No,Yes,No,U,WI - Kenosha - 2016,,,,
7322,Harry Clay,"Gravely, IV",,M,C,19,Yes,Not Sure,No,,VA - Martinsville City - 2017,,2013,,
7856,Andrew,Graves,,M,C,26,No,Yes,No,,TX - Tom Green - 2016,,,,
6898,Andrew,Graves,,M,C,26,No,Yes,No,No,TX - 119th Judicial District - 2016,,,,
5562,Lindsay,Gravett,,F,C,10,Yes,Not Sure,No,,MO - Schuyler - 2018,,2014,,
7370,Nathan,Green,,M,C,26,Yes,Not Sure,No,,VA - Williamsburg City - 2019,,2015,,
7311,Nathan R.,Green,,M,C,26,Yes,Not Sure,No,,VA - James City County - Williamsburg - 2019,,2015,,
7267,Lezlie S.,Green,,F,AA,19,Yes,Not Sure,No,,VA - Brunswick - 2019,,2015,,
6915,David,Green,,M,C,26,Yes,Yes,No,Yes,TX - 69th Judicial District - 2016,,2012,,
4540,Jason,Green,,M,AA,10,No,Yes,No,No,GA - Clayton - 2016,,,,
4415,Lisa,Green,,F,C,19,Yes,Not Sure,No,,CA - Kern - 2018,2010,2014,,
4306,Arthur,Green,,M,C,10,Yes,No,No,,AL - 10th Circuit (Bessemer Division) - 2016,2008,2010,,
6708,Robert,Greene,,M,C,26,Yes,Not Sure,No,,PA - Warren - 2017,2013,2013,,
4538,Rosemary,Greene,,F,C,26,Yes,Yes,No,U,GA - Cherokee - 2016,,2012,,
7275,William E.,"Green, Jr.",,M,C,19,Yes,Not Sure,No,,VA - Charlotte - 2019,,2015,,
5127,Zac,Greenwell,,M,C,10,Yes,Not Sure,No,,KY - 5th Circuit - 2018,,2012,,
7328,C. Linwood,Gregory,,M,C,19,Yes,Not Sure,No,,VA - New Kent - 2019,,2015,,
5163,Gary,Gregory,,M,C,26,Yes,Not Sure,No,,KY - 41st Circuit - 2018,,2012,,
5087,Paul,Gregory,,M,C,26,Yes,Not Sure,No,,KS - Osborne - 2016,,,,
6374,Andrew,Gregson,,M,C,26,No,Yes,No,U,NC - District 19B - 2016,,,,
5534,Amanda,Greliner,,F,C,10,Yes,Not Sure,No,,MO - Osage - 2018,,2014,,
6406,Donavin,Grenz,,F,C,19,Yes,Not Sure,No,,ND - Emmons - 2018,2015,2014,,
7795,Jerome,Gress,,M,C,10,No,Yes,No,U,VA - Nelson - 2016,,2015,,special election for uncompleted term
5015,Jeff,Greve,,M,C,26,Yes,Not Sure,No,,IA - Worth - 2018,2002,2014,,
5652,Ted,Griess,,M,C,26,Yes,Not Sure,No,,NE - Clay - 2018,,2014,,
4317,Gregory,Griggers,,M,C,10,Yes,Yes,No,Yes,AL - 17th Circuit - 2016,2004,2010,,http://greenecountydemocrat.com/?p=15516
7764,Michael,Grimmett,,M,C,26,No,Yes,No,No,KS - Harper - 2016,,,,
6486,Michael,Groh,,M,Not Sure,26,No,Yes,No,No,OH - Guernsey - 2016,,,,
7709,Jason,Grosky,,M,C,26,No,Yes,No,,NH - Rockingham - 2016,,,,
5000,Marcus,Gross,,M,C,10,Yes,Not Sure,No,,IA - Shelby - 2018,,2014,,
7528,Tim,Gruenke,,M,C,10,Yes,Yes,No,U,WI - La Crosse - 2016,,2012,,
7197,Juan,Guerra,,M,H,10,No,Yes,No,No,TX - Willacy - 2016,,,,
7639,Mark,Guerry,,M,Not Sure,26,No,Yes,No,No,ID - Twin Falls - 2016,,,,
5456,Michael,Guest,,M,C,26,Yes,Not Sure,No,,MS - District 20 - 2019,,2015,,
5129,Gail,Guiling,,M,C,10,Yes,Not Sure,No,,KY - 7th Circuit - 2018,,2012,,Harvard law graduate
5745,Melissa Countway,Guldbrandsen,,F,C,26,Yes,Not Sure,No,,NH - Belknap - 2016,,2014,,
5259,Anthony,Gulluni,,M,C,10,Yes,Not Sure,No,,MA - Hampden - 2018,2015,2014,,
7482,Richard,Gunnoe,,M,Not Sure,26,No,Yes,No,No,WV - Summers - 2016,,,,
6844,Kathryn,Gurley,,M,C,26,Yes,Yes,No,Yes,TX - 287th Judicial District - 2016,,2012,,
5709,Avery,Gurnsey,,M,C,26,Yes,Not Sure,No,,NE - Rock - 2018,,2014,,
7313,Keri,Gussman,,F,C,19,Yes,Not Sure,No,,VA - King George - 2019,,2015,,
4916,Robert,Guy,,M,C,26,Yes,Not Sure,No,,IN - White - 2018,1994,2014,,first_year source http://www.in.gov/ipac/files/2014_Winter_Conference_Speaker_Biographies.pdf
7329,Howard ,Gwynn,,M,AA,10,Yes,Not Sure,No,,VA - Newport News City - 2017,,2013,,
7388,Michael,Haas,,M,C,10,Yes,Not Sure,No,,WA - Jefferson - 2018,,2014,,
4514,Brian,Haas,,M,C,26,No,Yes,No,U,FL - 10th Circuit - 2016,,,,
7711,Nathan,Haberman,,M,C,26,No,Yes,No,Yes,WI - Calumet - 2016,,,,
6536,D. Michael,Haddox,,M,C,26,Yes,Yes,No,U,OH - Muskingum - 2016,,2012,,
7211,Stephen,Hadfield,,M,C,26,Yes,Not Sure,No,,UT - Box Elder - 2018,2007,2014,,
5098,Edward,Hageman,,M,C,26,Yes,Not Sure,No,,KS - Rooks - 2016,,,,
7340,Benjamin,Hahn,,M,C,26,Yes,Not Sure,No,,VA - Poquoson City - York County - 2019,,2015,,
7292,Jeffrey,Haislip,,M,C,19,Yes,Not Sure,No,,VA - Fluvanna - 2019,,2015,,
6762,Robert,Haivala,,M,C,26,Yes,Not Sure,No,,SD - Harding - 2016,,2012,,
7875,David,Hajek,,M,C,26,Yes,No,No,,TX - 50th Judicial District - 2016,,,,
7861,Sherry,Haley,,F,C,19,Yes,Not Sure,No,,MN - Jackson - 2018,,2014,74,
6483,Stephen,Haller,,M,C,26,Yes,Yes,No,U,OH - Greene - 2016,,2012,,
5025,William,Halvorsen,,M,C,26,Yes,Not Sure,No,,KS - Chase - 2016,,,,
7868,Patrick,Hamacher,,M,C,10,No,Yes,No,No,MO - St. Louis City - 2016,,,,
7871,Rob,Hamilton,,M,C,26,No,Yes,No,No,,,,,
6880,Shalyn,Hamlin,,F,C,26,Yes,Yes,Not Sure,U,TX - Castro - 2016,,2012,,
7722,Kenneth,Hamm,,M,C,26,No,Yes,No,Yes,WI - Juneau - 2016,,,,
7417,Sean K.,Hammers,,M,C,10,Yes,Yes,Yes,U,WV - Cabell - 2016,2014,,,
4869,Daniel,Hampton,,M,C,26,Yes,Not Sure,No,,IN - Kosciusko - 2018,,2014,,
6506,Jane,Hanlin,,F,C,10,Yes,Yes,No,U,OH - Jefferson - 2016,,2012,,
7149,Dale,Hanna,,M,C,26,Yes,Yes,No,U,TX - Somervell - 2016,,2012,,
7028,Dale,Hanna,,M,C,26,Yes,Yes,No,Yes,TX - 18th Judicial District - 2016,,2012,,
6493,John,Hanna,,M,C,26,Yes,No,No,,OH - Henry - 2016,,2012,,
4767,Myron,Hanna,,M,C,26,No,Yes,No,No,IL - Monroe - 2016,,,,
5155,John,Hansen,,M,C,26,Yes,Not Sure,No,,KY - 33rd Circuit - 2018,2012,2012,,
4989,Robert,Hansen,,M,C,26,Yes,Not Sure,No,,IA - Osceola - 2018,,2014,,
4949,Douglas,Hansen,,M,C,10,Yes,Not Sure,No,,IA - Emmet - 2018,,2014,,
7859,Chuck,Hanson,,M,C,19,Yes,Not Sure,No,,MN - Brown - 2018,,2014,53,
7842,Brandon,Hanson,,M,C,26,Yes,Not Sure,No,,NE - Valley - 2018,,2014,,55 writein votes
7733,Tricia ,Hanson,,F,C,26,No,Yes,No,U,WI - Racine - 2016,,,,
4776,Mavin,Hanson,,M,Not Sure,10,No,Yes,No,U,IL - Moultrie - 2016,,,,
7524,Susan,Happ,,F,C,10,Yes,Yes,No,U,WI - Jefferson - 2016,,2012,,
4927,Shawn,Harden,,M,C,10,Yes,Not Sure,No,,IA - Buchanan - 2018,,2014,,
4580,Plez,Hardin,,M,C,26,Yes,Yes,No,U,GA - Southwestern - 2016,2009,2012,,
4414,Tom,Hardy,,M,C,19,Yes,Not Sure,No,,CA - Inyo - 2018,2013,2014,,
6797,James,Hare,,M,C,19,Yes,Not Sure,No,,SD - Walworth - 2016,,2012,,
5174,David,Hargrove,,M,C,10,Yes,Not Sure,No,,KY - 52nd Circuit - 2018,1995,2012,,
7838,Rebecca ,Harling,,F,C,26,Yes,Not Sure,No,,NE - Lincoln - 2018,,2014,,
7867,Steve ,Harmon,,M,AA,10,No,Yes,No,No,MO - St. Louis City - 2016,,,,
6601,John,Haroldson,,M,C,19,Yes,Yes,No,,OR - Benton - 2016,2008,2012,,Oregon nonpartisan DA elections are final in the May primary
7820,Ronnie ,Harper,,M,C,10,Yes,Not Sure,No,,MS - District 6 - 2019,,2015,,
7550,Jennifer,Harper,,F,C,26,Yes,Yes,No,U,WI - Richland - 2016,,2012,,
7421,Larry,Harrah II,,M,C,40,Yes,Yes,Yes,U,WV - Fayette - 2016,2015,,,
4904,Patrick,Harrington,,M,C,26,Yes,Not Sure,No,,IN - Tippecanoe - 2018,,2014,,
7837,Roger,Harris,,M,C,26,Yes,Not Sure,No,,NE - Gage - 2018,2010,2014,,
7828,Jerald,Harris,,M,C,19,Yes,Not Sure,No,,MT - Big Horn - 2018,,2014,57,
7692,Sarah ,Harris,,F,C,26,No,Yes,No,Yes,SD - Bennett - 2016,,,,
4393,Terri,Harris,,F,C,19,Yes,Not Sure,Yes,,AR - 18th District East - 2018,,,,"May is final election for prosecutors in AR, not November"
4294,William,Harris,,M,C,26,No,Yes,No,Yes,AL - 5th Circuit - 2016,,,,
7257,Lee Randolph,Harrison,,M,C,19,Yes,Not Sure,No,,VA - Amelia - 2019,,2015,,
7447,Kelli L.,Harshbarger,,F,C,10,No,Yes,No,Yes,WV - Mercer - 2016,,,,Verified race
7841,Carl ,Hart,,M,C,10,Yes,Not Sure,No,,NE - Platte - 2018,,2014,,
4991,Peter,Hart,,M,C,10,Yes,Not Sure,No,,IA - Palo Alto - 2018,,2014,,
4842,Nathan,Harter IV,,M,C,26,Yes,Not Sure,No,,IN - Decatur - 2018,,2014,,
4717,Dylan,Hartigan,,M,C,10,No,Yes,No,U,IL - Jasper - 2016,,,,
4910,William,"Hartley, Jr.",,M,C,26,Yes,Not Sure,No,,IN - Wabash - 2018,,2014,,
4674,Matthew,Hartrich,,M,C,26,Yes,Yes,No,U,IL - Crawford - 2016,,2012,,
4561,George,Hartwig,,M,C,26,Yes,Yes,No,U,GA - Houston - 2016,,2012,,
7432,Matthew,Harvey,,M,Not Sure,26,No,Yes,No,U,WV - Jefferson - 2016,,,,
7829,Kelsie,Harwood,,F,C,10,Yes,Not Sure,No,,MT - Blaine - 2018,,2014,,
6479,Scott,Haselman,,M,C,26,Yes,Yes,No,U,OH - Fulton - 2016,,2012,,
5104,Russell,Hasenbank,,M,C,26,Yes,Yes,Yes,U,KS - Seward - 2016,,,,Apppointed in 2014; https://www.sewardcountyks.org/70/County-Attorney
7404,Larry,Haskell,,M,C,26,Yes,Not Sure,No,,WA - Spokane - 2018,,2014,,
4863,Christine,Haskell,,F,C,26,Yes,Not Sure,No,,IN - Jasper - 2018,,2014,,
7339,R. Bryan,Haskins,,M,C,26,Yes,Not Sure,No,,VA - Pittsylvania - 2019,,2014,,
7157,Wally,Hatch,,M,C,26,Yes,Yes,No,U,TX - Swisher - 2016,,2012,,
6984,Wally,Hatch,,M,C,26,Yes,Yes,No,Yes,TX - 64th Judicial District - 2016,2004,2012,,http://bloximages.chicago2.vip.townnews.com/myplainview.com/content/tncms/assets/v3/editorial/9/99/9999c8a2-6920-11e5-82a7-7bdc8b4c73b0/560eadc6af589.image.jpg?resize=300%2C200
7846,Marc,Hathaway,,M,C,19,Yes,Not Sure,No,,NH - Sullivan - 2016,,2014,,
5017,Jerry,Hathaway,,M,C,26,Yes,Yes,Yes,Yes,KS - Allen - 2018,2008,,,"County Clerk said, ""Jerry B. Hathaway elected in 2008 resigned and Wade was appointed to Attorney, then ran for attorney in 2012, then when Wade resigned Jerry was appointed to replace Wade who got married and moved away."" "
7836,Vance,Haug,,M,C,26,Yes,Not Sure,No,,NE - Dawes - 2018,,2014,,
7489,Timothy,Haught,,M,C,10,Yes,Yes,No,U,WV - Wetzel - 2016,,2012,,
7862,David,Hauser,,M,C,19,Yes,Not Sure,No,,MN - Otter Tail - 2018,,2014,,
4662,Mike,Havera,,M,C,10,Yes,Yes,No,U,IL - Christian - 2016,2012,2012,,
4839,Nicholas,Haverstock,,M,C,26,Yes,Not Sure,No,,IN - Crawford - 2018,,2014,,
6916,Susan,Hawk,,F,C,26,Yes,Not Sure,No,,TX - Dallas - 2018,2015,2014,,
5037,Daryl,Hawkins,,M,C,26,Yes,No,Yes,,KS - Dickinson - 2016,2012,2014,,
4721,John,Hay,,M,C,26,Yes,Yes,No,U,IL - Jo Daviess - 2016,2012,2012,,
6512,Bill,Hayes,,M,C,26,No,Yes,No,Yes,OH - Licking - 2016,,,,
4559,Rudjard,Hayes,,M,C,26,No,Yes,No,No,GA - Griffin - 2016,,,,
4297,Lyn,Head,,F,C,26,Yes,Yes,Yes,No,AL - 6th Circuit - 2016,2013,,,Lost primary on 3/1/2016
7824,Shayne,Healea,,M,AA,26,Yes,Not Sure,No,,MO - Moniteau - 2018,2011,2014,,
6955,John,Healey,,M,C,26,Yes,Not Sure,No,,TX - Fort Bend - 2018,,2014,,
6340,Richard,Healy,,M,C,26,Yes,No,No,,NY - Wayne - 2019,1991,2015,,running for judge; will leave office end of 2016 if he wins http://13wham.com/news/top-stories/wayne-county-da-to-run-for-judges-seat
7818,Kathleen,Heaney,,F,C,19,Yes,Not Sure,No,,MN - Sherburne - 2018,,2014,64,
4548,Margaret D.,Heap,,F,C,26,Yes,Yes,No,,GA - Eastern - 2016,,2012,,
6872,Dan,Heard,,M,C,10,Yes,Not Sure,No,,TX - Calhoun - 2018,,2014,,
6954,Staley,Heatly,,M,C,10,Yes,Yes,No,Yes,TX - 46th Judicial District - 2016,,2012,,
4939,Alan,Heavens,,M,C,26,Yes,Not Sure,No,,IA - Clayton - 2018,,2014,,
6617,Beth,Heckert,,F,C,19,Yes,Yes,No,,OR - Jackson - 2016,2012,2012,,Oregon nonpartisan DA elections are final in the May primary
6532,Mathias,"Heck, Jr.",,M,C,10,Yes,Yes,No,U,OH - Montgomery - 2016,,2012,,
6654,David,Heckler,,M,C,26,Yes,Not Sure,No,,PA - Bucks - 2017,,2013,,
7827,Josh,Hedgecorth,,M,C,10,Yes,Not Sure,No,,MO - Washington - 2018,,2014,,
5003,Brent,Heeren,,M,C,26,Yes,Not Sure,No,,IA - Tama - 2018,,2014,,
6327,Karen,Heggen,,F,C,26,Yes,Not Sure,No,,NY - Saratoga - 2018,2014,2014,,
7533,Kenny,Heirmerman,,M,C,10,Yes,No,No,,WI - Marathon - 2016,,2012,,
7819,Keith,Helgeson,,M,C,19,Yes,Not Sure,No,,MN - Yellow Medicine - 2018,,2014,,
