State,Electoral.District,Office.Name,Official.Name,Sex,Race,Data.Version
TX,Bastrop,Criminal District Attorney,Bryan Goertz,Male,White,summer_14
TX,Baylor,District Attorney,David W. Hajek,Male,White,summer_14
TX,Bee,District Attorney,Martha Warner,Female,White,summer_14
TX,Bell,District Attorney,Henry Garza,Male,Hispanic or Latino,summer_14
TX,Bexar,Criminal District Attorney,Susan D. Reed,Female,White,summer_14
TX,Blanco,District Attorney,Wiley (Sonny) B. McAfee,Male,White,summer_14
TX,Borden,District Attorney,Ben Smith,Male,White,summer_14
TX,Bosque,District Attorney,B. J. Shepherd,Male,White,summer_14
TX,Bowie,Criminal District Attorney,Jerry Rochelle,Male,White,summer_14
TX,Brazoria,Criminal District Attorney,Jeri Yenne,Female,White,summer_14
TX,Brazos,District Attorney,Bill Turner,Male,White,summer_14
TX,Brewster,District Attorney,Rod Ponton,Male,White,summer_14
TX,Briscoe,District Attorney,Becky McPherson,Female,White,summer_14
TX,Brooks,District Attorney,Carlos O. Garcia,Male,Hispanic or Latino,summer_14
TX,Brown,District Attorney,Michael Murray,Male,White,summer_14
TX,Burleson,District Attorney,Julie Renken,Female,White,summer_14
TX,Caldwell,Criminal District Attorney,Fred Weber,Male,White,summer_14
TX,Calhoun,Criminal District Attorney,Dan W. Heard,Male,White,summer_14
TX,Callahan,District Attorney/County Attorney,Shane Deel,Male,White,summer_14
TX,Cameron,District Attorney,Luis V. Saenz,Male,Hispanic or Latino,summer_14
TX,Camp,District Attorney,Charles C. Bailey,Male,Black or African American,summer_14
TX,Carson,District Attorney,Luke McLean Inman,Male,White,summer_14
TX,Cass,Criminal District Attorney,Randal Lee,Male,White,summer_14
TX,Castro,District Attorney,Shalyn Hamlin,Female,White,summer_14
TX,Chambers,District Attorney,Cheryl Swope Lieck,Female,White,summer_14
TX,Cherokee,District Attorney,Rachel Patton,Female,White,summer_14
TX,Clay,District Attorney,Paige Williams,Female,White,summer_14
TX,Cochran,District Attorney,Christopher E. Dennis,Male,White,summer_14
TX,Coke,District Attorney,Allison Palmer,Female,White,summer_14
TX,Coleman,District Attorney,Heath Hemphill,Male,White,summer_14
TX,Collin,Criminal District Attorney,Greg Willis,Male,White,summer_14
TX,Colorado,County Attorney,Jay Johannes,Male,White,summer_14
TX,Comal,Criminal District Attorney,Jennifer Anne Owens Tharp,Female,White,summer_14
TX,Concho,District Attorney,George E. McCrea,Male,White,summer_14
TX,Cooke,District Attorney,Janice Lough Warder,Female,White,summer_14
TX,Coryell,District Attorney,Dusty Boyd,Male,White,summer_14
TX,Crane,District Attorney,Dorothy Ann Holguin,Female,Hispanic or Latino,summer_14
TX,Crockett,District Attorney,Laurie English,Female,White,summer_14
TX,Crosby,District Attorney,Michael Sales,Male,White,summer_14
TX,Dallam,District Attorney,David M. Green,Male,White,summer_14
TX,Dallas,Criminal District Attorney,Craig Watkins,Male,Black or African American,summer_14
TX,Dawson,District Attorney,Michael Munk,Male,White,summer_14
TX,De Witt,District Attorney,Michael Sheppard,Male,White,summer_14
TX,Deaf Smith,Criminal District Attorney,Jim English,Male,White,summer_14
TX,Delta,District Attorney,Will Ramsay,Male,White,summer_14
TX,Denton,Criminal District Attorney,Paul Johnson,Male,White,summer_14
TX,Dimmit,District Attorney,Roberto Serna,Male,Hispanic or Latino,summer_14
TX,Duval,District Attorney,Omar Escobar,Male,Hispanic or Latino,summer_14
TX,Eastland,Criminal District Attorney,Russell D. Thomason,Male,White,summer_14
TX,Ector,District Attorney,Robert Newton Bland IV,Male,White,summer_14
TX,El Paso,District Attorney,Jaime Esparza,Male,Hispanic or Latino,summer_14
TX,Ellis,District Attorney,Patrick Wilson,Male,White,summer_14
TX,Erath,District Attorney,Alan Nash,Male,White,summer_14
TX,Falls,District Attorney,Kathryn J. Gilliam,Female,White,summer_14
TX,Fannin,District Attorney,Richard Glaser,Male,White,summer_14
TX,Fayette,District Attorney,Peggy S. Supak,Female,White,summer_14
TX,Fisher,District Attorney,Ann Reed,Female,White,summer_14
TX,Foard,District Attorney,John S. Heatly,Male,White,summer_14
TX,Fort Bend,District Attorney,John F. Healey Jr.,Male,White,summer_14
TX,Freestone,District Attorney,Christopher E. Martin,Male,Hispanic or Latino,summer_14
TX,Galveston,Criminal District Attorney,Jack Roady,Male,White,summer_14
TX,Gillespie,District Attorney,E. Bruce Curry,Male,White,summer_14
TX,Glasscock,District Attorney,Hardy L. Wilkerson,Unknown,Unknown,summer_14
TX,Gonzales,County Attorney,Paul Watkins,Male,White,summer_14
TX,Gray,District Attorney,Franklin McDonough,Male,White,summer_14
TX,Grayson,Criminal District Attorney,Joseph D. Brown,Male,White,summer_14
TX,Gregg,Criminal District Attorney,Carl Lafon Dorrough,Male,White,summer_14
TX,Grimes,District Attorney,Tuck Moody McLain,Male,White,summer_14
TX,Guadalupe,District Attorney,Heather McMinn,Female,White,summer_14
TX,Hale,District Attorney,Wally Hatch,Male,White,summer_14
TX,Hansford,District Attorney,Mark W. Snider,Male,White,summer_14
TX,Hardin,District Attorney,David A. Sheffield,Male,White,summer_14
TX,Harris,District Attorney,Devon Anderson,Female,White,summer_14
TX,Harrison,Criminal District Attorney,Coke Solomon,Male,White,summer_14
TX,Haskell,District Attorney,Mike Fouts,Male,White,summer_14
TX,Hays,Criminal District Attorney,Wes Mau,Male,White,summer_14
TX,Henderson,District Attorney,R. Scott McKee,Male,White,summer_14
TX,Hidalgo,Criminal District Attorney,Ricardo Rodriguez,Male,Hispanic or Latino,summer_14
TX,Hill,District Attorney,Mark F. Pratt,Male,White,summer_14
TX,Hood,District Attorney,Rob Christian,Male,White,summer_14
TX,Houston,District Attorney,Donna Gordon Kaspar,Female,White,summer_14
TX,Hunt,District Attorney,Noble Walker,Unknown,Unknown,summer_14
TX,Jack,District Attorney,Greg Lowery,Male,White,summer_14
TX,Jackson,Criminal District Attorney,Robert E. Bell,Male,White,summer_14
TX,Jasper,Criminal District Attorney,Steven M. Hollis,Male,White,summer_14
TX,Jefferson,District Attorney,Cory J. H. Crenshaw,Male,White,summer_14
TX,Johnson,District Attorney,Dale S. Hanna,Male,White,summer_14
TX,Jones,District Attorney,Joe Ed Boaz,Male,White,summer_14
TX,Kaufman,District Attorney,Erleigh Norville Wiley,Female,Black or African American,summer_14
TX,Kenedy,District Attorney,John T. Hubert,Male,White,summer_14
TX,Kimble,District Attorney,Kenneth B. Florence Jr.,Male,White,summer_14
TX,Kinney,District Attorney,Fred Hernandez,Male,Hispanic or Latino,summer_14
TX,Lamar,District Attorney,Gary D. Young,Male,White,summer_14
TX,Lamb,District Attorney,Scott Say,Male,Asian American or Pacific Islander,summer_14
TX,Lampasas,District Attorney,John Greenwood,Male,White,summer_14
TX,Lavaca,County Attorney,John Stuart Fryer,Male,White,summer_14
TX,Lee,District Attorney,Martin J. Placke,Male,White,summer_14
TX,Leon,District Attorney,Hope Knight,Male,White,summer_14
TX,Liberty,District Attorney,Logan Pickett,Male,White,summer_14
TX,Limestone,District Attorney,Roy DeFriend,Unknown,Unknown,summer_14
TX,Live Oak,District Attorney,Jose Aliseda,Male,Hispanic or Latino,summer_14
TX,Loving,District Attorney,Randall W. Reynolds,Male,White,summer_14
TX,Lubbock,Criminal District Attorney,Matthew Dane Powell,Male,White,summer_14
TX,Madison,Criminal District Attorney,Brian Risinger,Male,White,summer_14
TX,Marion,District Attorney,Angela R. Smoak,Female,White,summer_14
TX,Mason,District Attorney,Tonya Spaeth Ahlschwede,Male,White,summer_14
TX,Matagorda,District Attorney,Steven Reis,Male,Hispanic or Latino,summer_14
TX,McLennan,Criminal District Attorney,Abel Reyna,Male,Hispanic or Latino,summer_14
TX,Medina,District Attorney,Daniel J. Kindred,Male,White,summer_14
TX,Midland,District Attorney,Teresa Clingman,Female,White,summer_14
TX,Milam,District Attorney,W. W. Torrey,Male,White,summer_14
TX,Montgomery,District Attorney,Brett Ligon,Male,Asian American or Pacific Islander,summer_14
TX,Morris,District Attorney/County Attorney,Steve Cowan,Male,White,summer_14
TX,Nacogdoches,District Attorney,Nicole D. Lostracco,Female,White,summer_14
TX,Navarro,Criminal District Attorney,R. Lowell Thompson,Male,White,summer_14
TX,Newton,Criminal District Attorney,Courtney J. Tracy,Female,White,summer_14
TX,Nueces,District Attorney,Mark Skurka,Male,White,summer_14
TX,Ochiltree,District Attorney/County Attorney,Barrett Dye,Male,White,summer_14
TX,Oldham,County Attorney,R. Kent Birdsong,Unknown,Unknown,summer_14
TX,Orange,District Attorney,John D. Kimbrough,Male,White,summer_14
TX,Palo Pinto,District Attorney,Michael Burns,Male,White,summer_14
TX,Panola,District Attorney,Danny Buck Davidson,Male,White,summer_14
TX,Parker,District Attorney,Don Schnebly,Male,White,summer_14
TX,Polk,Criminal District Attorney,William Lee Hon,Male,Asian American or Pacific Islander,summer_14
TX,Rains,District Attorney,Robert Vititow,Male,White,summer_14
TX,Randall,Criminal District Attorney,James Farren,Male,White,summer_14
TX,Red River,District Attorney,Val J. Varley,Male,White,summer_14
TX,Robertson,District Attorney,W. Coty Siegart,Male,White,summer_14
TX,Rockwall,Criminal District Attorney,Kenda Culpepper,Female,White,summer_14
TX,Rusk,District Attorney,Micheal Jimerson,Male,White,summer_14
TX,Sabine,District Attorney,J. Kevin Dutton,Male,White,summer_14
TX,San Jacinto,Criminal District Attorney,Robert Hill Trapp,Male,White,summer_14
TX,Smith,Criminal District Attorney,Matt Bingham,Male,White,summer_14
TX,Stephens,District Attorney,Dee Peavy,Female,White,summer_14
TX,Swisher,County Attorney,J. Michael Criswell,Male,White,summer_14
TX,Tarrant,Criminal District Attorney,Joe Shannon Jr.,Male,White,summer_14
TX,Taylor,Criminal District Attorney,James Eidson,Male,White,summer_14
TX,Terry,District Attorney/County Attorney,K. Jo'Shae Ferguson-Worley,Unknown,Unknown,summer_14
TX,Travis,District Attorney,Rosemary Lehmberg,Female,White,summer_14
TX,Trinity,District Attorney,Bennie L. Schiro,Male,White,summer_14
TX,TX,Attorney General,Greg Abbott,Male,White,summer_14
TX,Tyler,Criminal District Attorney/County Attorney,Lou Ann Cloy,Female,White,summer_14
TX,Upshur,Criminal District Attorney,Billy Byrd,Male,White,summer_14
TX,Van Zandt,Criminal District Attorney,Chris Martin,Male,White,summer_14
TX,Victoria,Criminal District Attorney,Stephen B. Tyler,Male,White,summer_14
TX,Walker,Criminal District Attorney,David P. Weeks,Male,White,summer_14
TX,Waller,Criminal District Attorney,Elton R. Mathis,Male,White,summer_14
TX,Webb,District Attorney,Isidro R. (Chilo) Alaniz,Male,Hispanic or Latino,summer_14
TX,Wharton,District Attorney,Ross Kurtz,Unknown,Unknown,summer_14
TX,Wichita,Criminal District Attorney,Maureen Shelton,Female,White,summer_14
TX,Willacy,District Attorney/County Attorney,Bernard Ammerman,Male,White,summer_14
TX,Williamson,District Attorney,Jana Duty,Female,White,summer_14
TX,Winkler,District Attorney,Thomas Duckworth Jr.,Male,White,summer_14
TX,Wood,Criminal District Attorney,Jim Wheeler,Male,White,summer_14
TX,Yoakum,Criminal District Attorney,Bill Helwig,Male,White,summer_14
UT,Beaver County,County Attorney,Von J. Christiansen,Male,White,summer_14
UT,Box Elder County,Attorney,Stephen Hadfield,Male,White,summer_14
UT,Cache County,County Attorney,James Swink,Male,White,summer_14
UT,Carbon County,Attorney,Gene Strate,Male,White,summer_14
UT,Daggett County,County Attorney,Niel H. Lund,Male,White,summer_14
UT,Davis County,Attorney,Troy Rawlings,Male,White,summer_14
UT,Duchesne County,County Attorney,Stephen Foote,Male,White,summer_14
UT,Emery County,County Attorney,David A. Blackwell,Male,White,summer_14
UT,Garfield County,Attorney,Barry L. Huntington,Male,White,summer_14
UT,Grand County,County Attorney,Andrew Fitzgerald,Unknown,Unknown,summer_14
UT,Iron County,County Attorney,Scott F. Garrett,male,white,summer_14
UT,Juab County,Attorney,Jared Eldridge,Male,White,summer_14
UT,Kane County,Attorney,Jim Scarth,Male,White,summer_14
UT,Millard County,County Attorney,Richard Waddingham,Male,White,summer_14
UT,Morgan County,County Attorney,Jann Farris,Female,White,summer_14
UT,Piute County,County Attorney,Mark K McIff,Unknown,Unknown,summer_14
UT,Rich County,Attorney,George W. Preston,Male,White,summer_14
UT,Salt Lake County,District Attorney,Sim Gill,Male,Asian American or Pacific Islander,summer_14
UT,San Juan County,County Attorney,Craig C. Halls,male,white,summer_14
UT,Sanpete County,County Attorney,Brody L. Keisel,Male,White,summer_14
UT,Sevier County,County Attorney,Dale Eyre,Male,White,summer_14
UT,Summit County,County Attorney,David Brickey,Unknown,Unknown,summer_14
UT,Tooele County,County Attorney,Doug Hogan,Unknown,Unknown,summer_14
UT,Uintah County,Attorney,G. Mark Thomas,Unknown,Unknown,summer_14
UT,UT,Attorney General,Sean D. Reyes,Male,Hispanic or Latino,summer_14
UT,Utah County,Attorney,Jeff Buhman,Male,White,summer_14
UT,Wasatch County,Attorney,Scott Sweat,Male,White,summer_14
UT,Washington County,County Attorney,Brock Belnap,Male,White,summer_14
UT,Wayne County,County Attorney,Mark McIff,male,white,summer_14
UT,Weber County,County Attorney,Dee Smith,Male,White,summer_14
VA,ACCOMACK COUNTY,Commonwealth's Attorney,Gary Agar,Male,White,summer_14
VA,ALBEMARLE COUNTY,Commonwealth's Attorney,Denise Y. Lunsford,Female,white,summer_14
VA,Alexandria City,Commonwealth's Attorney,Bryan Porter,Male,Black or African American,summer_14
VA,AMELIA COUNTY,Commonwealth's Attorney,Lee R. Harrison,Male,White,summer_14
VA,AMHERST COUNTY,Commonwealth's Attorney,Stephanie Maddox,Female,White,summer_14
VA,APPOMATTOX COUNTY,Commonwealth's Attorney,Darrel W. Puckett,Male,White,summer_14
VA,ARLINGTON COUNTY,Commonwealth's Attorney,Theo Stamos,Unknown,Unknown,summer_14
VA,AUGUSTA COUNTY,Commonwealth's Attorney,Lee Ervin,Unknown,Unknown,summer_14
VA,BATH COUNTY,Commonwealth's Attorney,John C. Singleton,Male,White,summer_14
VA,BEDFORD COUNTY,Commonwealth's Attorney,Randy Krantz,Male,White,summer_14
VA,BLAND COUNTY,Commonwealth's Attorney,Erin DeHart,Female,White,summer_14
VA,BOTETOURT COUNTY,Commonwealth's Attorney,Joel Branscom,Male,White,summer_14
VA,Bristol City,Commonwealth's Attorney,Jerry Allen Wolfe,Male,White,summer_14
VA,BRUNSWICK COUNTY,Commonwealth's Attorney,Lezlie Green,Female,Black or African American,summer_14
VA,BUCHANAN COUNTY,Commonwealth's Attorney,Gerald D. Arrington,Male,White,summer_14
VA,BUCKINGHAM COUNTY,Commonwealth's Attorney,E. M. Wright Jr.,Unknown,Unknown,summer_14
VA,Buena Vista City,Commonwealth's Attorney,Christopher B Russell,Male,White,summer_14
VA,CAMPBELL COUNTY,Commonwealth's Attorney,Paul A. McAndrews,Male,White,summer_14
VA,CAROLINE COUNTY,Commonwealth's Attorney,"Anthony G. ""Tony"" Spencer",Male,White,summer_14
VA,CARROLL COUNTY,Commonwealth's Attorney,Nathan H. Lyons,Male,White,summer_14
VA,CHARLES CITY COUNTY,Commonwealth's Attorney,Robert H Tyler,Male,Black or African American,summer_14
VA,CHARLOTTE COUNTY,Commonwealth's Attorney,William Green Jr.,Male,White,summer_14
VA,Charlottesville City,Commonwealth's Attorney,Warner D. Chapman,Male,White,summer_14
VA,Chesapeake City,Commonwealth's Attorney,Nancy G. Parr,Female,White,summer_14
VA,CHESTERFIELD COUNTY,Commonwealth's Attorney,"W.W. ""Billy"" Davenport",Male,White,summer_14
VA,CLARKE COUNTY,Commonwealth's Attorney,"Suzanne ""Sui"" Mackall",Female,White,summer_14
VA,Colonial Heights City,Commonwealth's Attorney,William B. Bray,Male,White,summer_14
VA,Covington City,Commonwealth's Attorney,Edward K. Stein,Male,White,summer_14
VA,CRAIG COUNTY,Commonwealth's Attorney,Thaddeus Cox,Male,White,summer_14
VA,CULPEPER COUNTY,Commonwealth's Attorney,Megan R. Frederick,Female,White,summer_14
VA,CUMBERLAND COUNTY,Commonwealth's Attorney,Patricia Scales,Female,Black or African American,summer_14
VA,Danville City,Commonwealth's Attorney,Michael Newman,Male,White,summer_14
VA,DICKENSON COUNTY,Commonwealth's Attorney,Joshua Newberry,Male,White,summer_14
VA,DINWIDDIE COUNTY,Commonwealth's Attorney,Lisa Caruso,Female,White,summer_14
VA,Emporia City,Commonwealth's Attorney,Patricia Taylor Watson,Female,Black or African American,summer_14
VA,ESSEX COUNTY,Commonwealth's Attorney,Vince S. Donoghue,Male,Black or African American,summer_14
VA,FAIRFAX COUNTY,Commonwealth's Attorney,Raymond F. Morrogh,Male,White,summer_14
VA,Falls Church City,Commonwealth's Attorney,Theo K. Stamos,Female,White,summer_14
VA,FAUQUIER COUNTY,Commonwealth's Attorney,James P. Fisher,Male,Black or African American,summer_14
VA,FLOYD COUNTY,Commonwealth's Attorney,Stephanie Murray Shortt,Female,White,summer_14
VA,FLUVANNA COUNTY,Commonwealth's Attorney,Jeffrey Haislip,Male,White,summer_14
VA,Franklin City,Commonwealth's Attorney,Eric A. Cooke,Male,White,summer_14
VA,FRANKLIN COUNTY,Commonwealth's Attorney,Timothy Allen,Male,White,summer_14
VA,FREDERICK COUNTY,Commonwealth's Attorney,Ross P. Spicer,Male,White,summer_14
VA,Fredericksburg City,Commonwealth's Attorney,La Bravia J. Jenkins,Female,Black or African American,summer_14
VA,GILES COUNTY,Commonwealth's Attorney,"Robert M. Lilly, Jr.",Male,White,summer_14
VA,GLOUCESTER COUNTY,Commonwealth's Attorney,Holly B. Smith,Female,White,summer_14
VA,GOOCHLAND COUNTY,Commonwealth's Attorney,Claiborne Stokes,Male,White,summer_14
VA,GRAYSON COUNTY,Commonwealth's Attorney,Douglass S. Vaught,Male,White,summer_14
VA,GREENE COUNTY,Commonwealth's Attorney,Ronald Morris,Male,White,summer_14
VA,GREENSVILLE COUNTY,Commonwealth's Attorney,Patricia Watson,Female,Black or African American,summer_14
VA,HALIFAX COUNTY,Commonwealth's Attorney,Micahel Freshour,Male,White,summer_14
VA,Hampton City,Commonwealth's Attorney,Anton A. Bell,Male,Black or African American,summer_14
VA,HANOVER COUNTY,Commonwealth's Attorney,"Ramon E. ""Trip"" Chalkley III",Male,White,summer_14
VA,Harrisonburg City,Commonwealth's Attorney,Marsha L. Garst,Female,White,summer_14
VA,HENRICO COUNTY,Commonwealth's Attorney,Shannon Taylor,Female,White,summer_14
VA,HENRY COUNTY,Commonwealth's Attorney,Robert Bushnell,Male,White,summer_14
VA,HIGHLAND COUNTY,Commonwealth's Attorney,Melissa Ann Dowd,Female,White,summer_14
VA,Hopewell City,Commonwealth's Attorney,Richard Newman,Male,White,summer_14
VA,ISLE OF WIGHT COUNTY,Commonwealth's Attorney,L. Wayne Farmer,Unknown,Unknown,summer_14
VA,KING and QUEEN COUNTY,Commonwealth's Attorney,Charles Adkins,Male,Black or African American,summer_14
VA,KING GEORGE COUNTY,Commonwealth's Attorney,Keri Gusmann,Female,White,summer_14
VA,KING WILLIAM COUNTY,Commonwealth's Attorney,Matthew R. Kite,Male,White,summer_14
VA,LANCASTER COUNTY,Commonwealth's Attorney,Robert Cunningham,Male,White,summer_14
VA,LEE COUNTY,Commonwealth's Attorney,Shawn Hines,Male,White,summer_14
VA,Lexington City,Commonwealth's Attorney,Robert N Joyce,Male,White,summer_14
VA,LOUDOUN COUNTY,Commonwealth's Attorney,Jim Plowman,Male,White,summer_14
VA,LOUISA COUNTY,Commonwealth's Attorney,Rusty McGuire,Male,White,summer_14
VA,LUNENBURG COUNTY,Commonwealth's Attorney,Robert Clement,Male,White,summer_14
VA,Lynchburg City,Commonwealth's Attorney,Michael Doucette,Male,White,summer_14
VA,MADISON COUNTY,Commonwealth's Attorney,George Webb III,Male,White,summer_14
VA,Martinsville City,Commonwealth's Attorney,H. Clay Gravely IV,Male,White,summer_14
VA,MATHEWS COUNTY,Commonwealth's Attorney,Tom Bowen,Unknown,Unknown,summer_14
VA,MECKLENBURG COUNTY,Commonwealth's Attorney,Nora J. Miller,Female,White,summer_14
VA,MIDDLESEX COUNTY,Commonwealth's Attorney,Michael T. Hurd,Male,White,summer_14
VA,MONTGOMERY COUNTY,Commonwealth's Attorney,Mary Pettitt,Female,White,summer_14
VA,NELSON COUNTY,Commonwealth's Attorney,Anthony Martin,Male,Hispanic or Latino,summer_14
VA,NEW KENT COUNTY,Commonwealth's Attorney,Lindwood Gregory,Male,White,summer_14
VA,Newport News City,Commonwealth's Attorney,Howard E. Gwynn,Male,Black or African American,summer_14
VA,Norfolk City,Commonwealth's Attorney,Gregory Underwood,Male,Black or African American,summer_14
VA,NORTHAMPTON COUNTY,Commonwealth's Attorney,Bruce Jones Jr.,Male,White,summer_14
VA,NORTHUMBERLAND COUNTY,Commonwealth's Attorney,Jane B Wrightson,Female,White,summer_14
VA,Norton City,Commonwealth's Attorney,Ronald K Elkins,Male,White,summer_14
VA,NOTTOWAY COUNTY,Commonwealth's Attorney,"Teresa ""Terry"" J Royall",Female,White,summer_14
VA,ORANGE COUNTY,Commonwealth's Attorney,Diana Wheeler,Female,White,summer_14
VA,PAGE COUNTY,Commonwealth's Attorney,Kenneth Alger II,Male,White,summer_14
VA,PATRICK COUNTY,Commonwealth's Attorney,Stephanie Brinegar-Vipperman,Female,White,summer_14
VA,Petersburg City,Commonwealth's Attorney,Cassandra S. Conover,Female,Black or African American,summer_14
VA,PITTSYLVANIA COUNTY,Commonwealth's Attorney,Bryan Haskins,Male,White,summer_14
VA,Poquoson City,Commonwealth's Attorney,Benjamin M. Hahn,Male,White,summer_14
VA,Portsmouth City,Commonwealth's Attorney,Stephanie Morales,Female,Black or African American,summer_14
VA,POWHATAN COUNTY,Commonwealth's Attorney,Robert Beasley,Male,White,summer_14
VA,PRINCE EDWARD COUNTY,Commonwealth's Attorney,James Ennis,Male,White,summer_14
VA,PRINCE GEORGE COUNTY,Commonwealth's Attorney,"Jay ""C"" Paul",Male,White,summer_14
VA,PRINCE WILLIAM County,Commonwealth's Attorney,Paul Ebert,Male,White,summer_14
VA,PULASKI COUNTY,Commonwealth's Attorney,K. Michael Fleenor Jr.,Male,White,summer_14
VA,Radford City,Commonwealth's Attorney,Christian Edward Rehak,Male,White,summer_14
VA,RAPPAHANNOCK COUNTY,Commonwealth's Attorney,Arthur L. Goff,Male,White,summer_14
VA,Richmond City,Commonwealth's Attorney,Michael N. Herring,Male,Black or African American,summer_14
VA,RICHMOND COUNTY,Commonwealth's Attorney,Wayne Emery,Male,White,summer_14
VA,Roanoke City,Commonwealth's Attorney,Donald S. Caldwell,Male,White,summer_14
VA,ROANOKE COUNTY,Commonwealth's Attorney,Edwin Leach,Male,White,summer_14
VA,ROCKBRIDGE COUNTY,Commonwealth's Attorney,"Robert ""Bucky"" Joyce",Male,White,summer_14
VA,ROCKINGHAM COUNTY,Commonwealth's Attorney,Marsha Garst,Female,White,summer_14
VA,RUSSELL COUNTY,Commonwealth's Attorney,Brian K Patton,Male,White,summer_14
VA,Salem City,Commonwealth's Attorney,Thomas E. Bowers,Male,White,summer_14
VA,SCOTT COUNTY,Commonwealth's Attorney,Marcus McClung,Male,White,summer_14
VA,SHENANDOAH COUNTY,Commonwealth's Attorney,Amanda McDonald Wiseley,Female,White,summer_14
VA,SMYTH COUNTY,Commonwealth's Attorney,Roy Evans Jr.,Male,White,summer_14
VA,SOUTHAMPTON COUNTY,Commonwealth's Attorney,Eric Cooke,Male,White,summer_14
VA,SPOTSYLVANIA COUNTY,Commonwealth's Attorney,William Neely,Male,White,summer_14
VA,STAFFORD COUNTY,Commonwealth's Attorney,Eric Olsen,Male,White,summer_14
VA,Staunton City,Commonwealth's Attorney,Raymond C. Robertson,Male,White,summer_14
VA,Suffolk City,Commonwealth's Attorney,C. Phillips Ferguson,Male,White,summer_14
VA,SURRY COUNTY,Commonwealth's Attorney,Gerald G. Poindexter,Male,Black or African American,summer_14
VA,SUSSEX COUNTY,Commonwealth's Attorney,Lyndia Ramsey,Female,Black or African American,summer_14
VA,TAZEWELL COUNTY,Commonwealth's Attorney,Dennis Lee,Male,Asian American or Pacific Islander,summer_14
VA,VA,Attorney General,Mark R. Herring,Male,White,summer_14
VA,Virginia Beach City,Commonwealth's Attorney,Colin Stolle,Male,White,summer_14
VA,WARREN COUNTY,Commonwealth's Attorney,Brian Madden,Male,White,summer_14
VA,WASHINGTON COUNTY,Commonwealth's Attorney,Nicole Prie,Female,White,summer_14
VA,Waynesboro City,Commonwealth's Attorney,David L. Ledbetter,Male,White,summer_14
VA,WESTMORELAND COUNTY,Commonwealth's Attorney,Julia Sichol,Unknown,Unknown,summer_14
VA,Williamsburg City,Commonwealth's Attorney,Nathan Green,Male,White,summer_14
VA,Winchester City,Commonwealth's Attorney,Alexander Iden,Male,White,summer_14
VA,WISE COUNTY,Commonwealth's Attorney,Ron Elkins,Male,White,summer_14
VA,WYTHE COUNTY,Commonwealth's Attorney,Gerald Mabe III,Male,White,summer_14
VT,Addison County,State's Attorney,David Fenster,Male,White,summer_14
VT,Bennington County,State's Attorney,Erica Albin Marthage,Female,White,summer_14
VT,Caledonia County,State's Attorney,Lisa Warren,Female,White,summer_14
VT,Chittenden County,State's Attorney,Thomas Donovan,Male,White,summer_14
VT,Essex County,State's Attorney,Vincent Illuzzi,Male,White,summer_14
VT,Franklin County,State's Attorney,James Hughes,Male,White,summer_14
VT,Grand Isle County,State's Attorney,David Miller,Male,White,summer_14
VT,Lamoille County,State's Attorney,Joel Page,Male,White,summer_14
VT,Orange County,State's Attorney,Will Porter,Male,White,summer_14
VT,Orleans County,State's Attorney,Keith Flynn,Male,White,summer_14
VT,Rutland County,State's Attorney,Marc Brierre,Male,White,summer_14
VT,VT,Attorney General,William Sorrell,Male,White,summer_14
VT,Washington County,State's Attorney,Tom Kelly,Male,White,summer_14
WA,Adams County,Prosecuting Attorney/Coroner,Randy Flyckt,Male,White,summer_14
WA,Asotin County,Prosecuting Attorney,Ben Nichols,Male,White,summer_14
WA,Benton County,Prosecuting Attorney,Andrew Miller,Male,White,summer_14
WA,Chelan County,Prosecuting Attorney,Douglas J. Shae,Male,White,summer_14
WA,Clallam County,Prosecuting Attorney/Coroner,Deborah Kelly,Female,White,summer_14
WA,Clark County,Prosecuting Attorney,Tony Golik,Male,White,summer_14
WA,Columbia County,Prosecuting Attorney/Coroner,Rea Culwell,Female,White,summer_14
WA,Cowlitz County,Prosecuting Attorney,Sue Bauer,Female,White,summer_14
WA,Douglas County,Prosecuting Attorney/Coroner,Steven Clem,Male,White,summer_14
WA,Ferry County,Prosecuting Attorney/Coroner,Michael Sandona,Male,White,summer_14
WA,Franklin County,Prosecutor,Shawn Sant,Male,White,summer_14
WA,Garfield County,Prosecuting Attorney/Coroner,Matthew Newberg,Male,White,summer_14
WA,Grant County,Prosecuting Attorney,D. Angus Lee,Male,White,summer_14
WA,Grays Harbor County,Prosecuting Attorney,H. Stewart Menefee,Unknown,Unknown,summer_14
WA,Island County,Prosecuting Attorney,Gregory Banks,Male,White,summer_14
WA,Jefferson County,Prosecutor/Coroner,Scott Rosekrans,Male,White,summer_14
WA,King County,Prosecuting Attorney,Dan Satterberg,Male,White,summer_14
WA,Kitsap County,Prosecuting Attorney,Russ Hauge,Male,White,summer_14
WA,Kittitas County,Prosecuting Attorney,Greg Zempel,Male,White,summer_14
WA,Klickitat County,Prosecutor/Coroner,Lori Hoctor,Female,White,summer_14
WA,Lewis County,Prosecutor,Jonathan Meyer,Male,White,summer_14
WA,Lincoln County,Prosecutor/Coroner,Jeffrey Barkdull,Male,White,summer_14
WA,Mason County,Prosecutor,Michael Dorcy,Male,White,summer_14
WA,Okanogan County,Prosecuting Attorney/Coroner,Karl Sloan,Male,White,summer_14
WA,Pacific County,Prosecuting Attorney/Coroner,David Burke,Male,White,summer_14
